id,date,entite,instance,nb_recus
10639,2022-02-26,Entite 7,COMMERCE,4
10640,2022-02-26,Entite 8,SAV,220
10641,2022-02-27,Entite 1,SAV,14
10642,2022-02-27,Entite 2,COMMERCE,378
10643,2022-02-27,Entite 3,SAV,22
10644,2022-02-27,Entite 4,SAV,13
10645,2022-02-27,Entite 5,COMMERCE,45
10646,2022-02-27,Entite 5,SAV,134
10647,2022-02-27,Entite 6,SAV,24
10648,2022-02-27,Entite 7,COMMERCE,11
10649,2022-02-27,Entite 8,SAV,162
10650,2022-02-28,Entite 1,SAV,232
10651,2022-02-28,Entite 2,COMMERCE,1748
10652,2022-02-28,Entite 3,SAV,493
10653,2022-02-28,Entite 4,SAV,424
10654,2022-02-28,Entite 5,COMMERCE,276
10655,2022-02-28,Entite 5,SAV,351
10656,2022-02-28,Entite 6,SAV,125
10657,2022-02-28,Entite 7,COMMERCE,45
10658,2022-02-28,Entite 8,SAV,272
10659,2022-03-01,Entite 1,SAV,201
10660,2022-03-01,Entite 2,COMMERCE,1676
10661,2022-03-01,Entite 3,SAV,558
10662,2022-03-01,Entite 4,SAV,282
10663,2022-03-01,Entite 5,COMMERCE,263
10664,2022-03-01,Entite 5,SAV,417
10665,2022-03-01,Entite 6,SAV,116
10666,2022-03-01,Entite 7,COMMERCE,49
10667,2022-03-01,Entite 8,SAV,268
10668,2022-03-02,Entite 1,SAV,243
10669,2022-03-02,Entite 2,COMMERCE,1615
10670,2022-03-02,Entite 3,SAV,545
10671,2022-03-02,Entite 4,SAV,311
10672,2022-03-02,Entite 5,COMMERCE,321
10673,2022-03-02,Entite 5,SAV,434
10674,2022-03-02,Entite 6,SAV,130
10675,2022-03-02,Entite 7,COMMERCE,48
10676,2022-03-02,Entite 8,SAV,371
10677,2022-03-03,Entite 1,SAV,125
10678,2022-03-03,Entite 2,COMMERCE,1855
10679,2022-03-03,Entite 3,SAV,455
10680,2022-03-03,Entite 4,SAV,297
10681,2022-03-03,Entite 5,COMMERCE,324
10682,2022-03-03,Entite 5,SAV,380
10683,2022-03-03,Entite 6,SAV,213
10684,2022-03-03,Entite 7,COMMERCE,61
10685,2022-03-03,Entite 8,SAV,292
10686,2022-03-04,Entite 1,SAV,199
10687,2022-03-04,Entite 2,COMMERCE,1705
10688,2022-03-04,Entite 3,SAV,493
10689,2022-03-04,Entite 4,SAV,315
10690,2022-03-04,Entite 5,COMMERCE,270
10691,2022-03-04,Entite 5,SAV,338
10692,2022-03-04,Entite 6,SAV,276
10693,2022-03-04,Entite 7,COMMERCE,43
10694,2022-03-04,Entite 8,SAV,253
10695,2022-03-05,Entite 1,SAV,20
10696,2022-03-05,Entite 2,COMMERCE,651
10697,2022-03-05,Entite 3,SAV,76
10698,2022-03-05,Entite 4,SAV,40
10699,2022-03-05,Entite 5,COMMERCE,104
10700,2022-03-05,Entite 5,SAV,200
10701,2022-03-05,Entite 6,SAV,45
10702,2022-03-05,Entite 7,COMMERCE,10
10703,2022-03-05,Entite 8,SAV,205
10704,2022-03-06,Entite 1,SAV,18
10705,2022-03-06,Entite 2,COMMERCE,407
10706,2022-03-06,Entite 3,SAV,27
10707,2022-03-06,Entite 4,SAV,21
10708,2022-03-06,Entite 5,COMMERCE,43
10709,2022-03-06,Entite 5,SAV,169
10710,2022-03-06,Entite 6,SAV,29
10711,2022-03-06,Entite 7,COMMERCE,8
10712,2022-03-06,Entite 8,SAV,154
10713,2022-03-07,Entite 1,SAV,167
10714,2022-03-07,Entite 2,COMMERCE,1940
10715,2022-03-07,Entite 3,SAV,536
10716,2022-03-07,Entite 4,SAV,332
10717,2022-03-07,Entite 5,COMMERCE,289
10718,2022-03-07,Entite 5,SAV,480
10719,2022-03-07,Entite 6,SAV,169
10720,2022-03-07,Entite 7,COMMERCE,47
10721,2022-03-07,Entite 8,SAV,348
10722,2022-03-08,Entite 1,SAV,198
10723,2022-03-08,Entite 2,COMMERCE,2083
10724,2022-03-08,Entite 3,SAV,579
10725,2022-03-08,Entite 4,SAV,343
10726,2022-03-08,Entite 5,COMMERCE,291
10727,2022-03-08,Entite 5,SAV,495
10728,2022-03-08,Entite 6,SAV,129
10729,2022-03-08,Entite 7,COMMERCE,51
10730,2022-03-08,Entite 8,SAV,415
10731,2022-03-09,Entite 1,SAV,194
10732,2022-03-09,Entite 2,COMMERCE,1786
10733,2022-03-09,Entite 3,SAV,578
10734,2022-03-09,Entite 4,SAV,327
10735,2022-03-09,Entite 5,COMMERCE,320
10736,2022-03-09,Entite 5,SAV,439
10737,2022-03-09,Entite 6,SAV,133
10738,2022-03-09,Entite 7,COMMERCE,48
10739,2022-03-09,Entite 8,SAV,364
10740,2022-03-10,Entite 1,SAV,182
10741,2022-03-10,Entite 2,COMMERCE,1869
10742,2022-03-10,Entite 3,SAV,495
10743,2022-03-10,Entite 4,SAV,294
10744,2022-03-10,Entite 5,COMMERCE,362
10745,2022-03-10,Entite 5,SAV,425
10746,2022-03-10,Entite 6,SAV,110
10747,2022-03-10,Entite 7,COMMERCE,61
10748,2022-03-10,Entite 8,SAV,362
10749,2022-03-11,Entite 1,SAV,212
10750,2022-03-11,Entite 2,COMMERCE,1730
10751,2022-03-11,Entite 3,SAV,534
10752,2022-03-11,Entite 4,SAV,259
10753,2022-03-11,Entite 5,COMMERCE,356
10754,2022-03-11,Entite 5,SAV,368
10755,2022-03-11,Entite 6,SAV,121
10756,2022-03-11,Entite 7,COMMERCE,27
10757,2022-03-11,Entite 8,SAV,320
10758,2022-03-12,Entite 1,SAV,26
10759,2022-03-12,Entite 2,COMMERCE,735
10760,2022-03-12,Entite 3,SAV,104
10761,2022-03-12,Entite 4,SAV,18
10762,2022-03-12,Entite 5,COMMERCE,159
10763,2022-03-12,Entite 5,SAV,208
10764,2022-03-12,Entite 6,SAV,59
10765,2022-03-12,Entite 7,COMMERCE,8
10766,2022-03-12,Entite 8,SAV,230
10767,2022-03-13,Entite 1,SAV,28
10768,2022-03-13,Entite 2,COMMERCE,438
10769,2022-03-13,Entite 3,SAV,36
10770,2022-03-13,Entite 4,SAV,16
10771,2022-03-13,Entite 5,COMMERCE,62
10772,2022-03-13,Entite 5,SAV,153
10773,2022-03-13,Entite 6,SAV,23
10774,2022-03-13,Entite 7,COMMERCE,2
10775,2022-03-13,Entite 8,SAV,185
10776,2022-03-14,Entite 1,SAV,164
10777,2022-03-14,Entite 2,COMMERCE,1846
10778,2022-03-14,Entite 3,SAV,595
10779,2022-03-14,Entite 4,SAV,390
10780,2022-03-14,Entite 5,COMMERCE,357
10781,2022-03-14,Entite 5,SAV,452
10782,2022-03-14,Entite 6,SAV,128
10783,2022-03-14,Entite 7,COMMERCE,39
10784,2022-03-14,Entite 8,SAV,334
10785,2022-03-15,Entite 1,SAV,179
10786,2022-03-15,Entite 2,COMMERCE,1957
10787,2022-03-15,Entite 3,SAV,476
10788,2022-03-15,Entite 4,SAV,308
10789,2022-03-15,Entite 5,COMMERCE,381
10790,2022-03-15,Entite 5,SAV,484
10791,2022-03-15,Entite 6,SAV,122
10792,2022-03-15,Entite 7,COMMERCE,72
10793,2022-03-15,Entite 8,SAV,340
10794,2022-03-16,Entite 1,SAV,136
10795,2022-03-16,Entite 2,COMMERCE,1764
10796,2022-03-16,Entite 3,SAV,527
10797,2022-03-16,Entite 4,SAV,257
10798,2022-03-16,Entite 5,COMMERCE,356
10799,2022-03-16,Entite 5,SAV,479
10800,2022-03-16,Entite 6,SAV,135
10801,2022-03-16,Entite 7,COMMERCE,50
10802,2022-03-16,Entite 8,SAV,344
10803,2022-03-17,Entite 1,SAV,156
10804,2022-03-17,Entite 2,COMMERCE,1853
