id,date_appel,entite,famille,nombre_entrants_corrige
703,2019-02-12,Entite 3,F2,29
704,2019-02-12,Entite 3,F5,377
705,2019-02-12,Entite 3,F7,895
706,2019-02-12,Entite 4,F5,61
707,2019-02-12,Entite 4,F7,592
708,2019-02-12,Entite 5,F1,26
709,2019-02-12,Entite 5,F2,760
710,2019-02-12,Entite 5,F3,43
711,2019-02-12,Entite 5,F5,625
712,2019-02-12,Entite 5,F6,644
713,2019-02-12,Entite 5,F7,3967
714,2019-02-13,Entite 1,F1,9
715,2019-02-13,Entite 1,F2,228
716,2019-02-13,Entite 1,F3,265
717,2019-02-13,Entite 1,F5,94
718,2019-02-13,Entite 1,F6,1348
719,2019-02-13,Entite 1,F7,739
720,2019-02-13,Entite 2,F1,1516
721,2019-02-13,Entite 2,F2,975
722,2019-02-13,Entite 2,F3,346
723,2019-02-13,Entite 3,F2,12
724,2019-02-13,Entite 3,F5,341
725,2019-02-13,Entite 3,F7,811
726,2019-02-13,Entite 4,F5,57
727,2019-02-13,Entite 4,F7,510
728,2019-02-13,Entite 5,F1,45
729,2019-02-13,Entite 5,F2,748
730,2019-02-13,Entite 5,F3,30
731,2019-02-13,Entite 5,F5,541
732,2019-02-13,Entite 5,F6,593
733,2019-02-13,Entite 5,F7,3585
734,2019-02-14,Entite 1,F1,3
735,2019-02-14,Entite 1,F2,169
736,2019-02-14,Entite 1,F3,280
737,2019-02-14,Entite 1,F5,82
738,2019-02-14,Entite 1,F6,1168
739,2019-02-14,Entite 1,F7,615
740,2019-02-14,Entite 2,F1,1372
741,2019-02-14,Entite 2,F2,990
742,2019-02-14,Entite 2,F3,305
743,2019-02-14,Entite 3,F2,31
744,2019-02-14,Entite 3,F5,352
745,2019-02-14,Entite 3,F7,693
746,2019-02-14,Entite 4,F5,44
747,2019-02-14,Entite 4,F7,489
748,2019-02-14,Entite 5,F1,28
749,2019-02-14,Entite 5,F2,719
750,2019-02-14,Entite 5,F3,37
751,2019-02-14,Entite 5,F5,476
752,2019-02-14,Entite 5,F6,531
753,2019-02-14,Entite 5,F7,3369
754,2019-02-15,Entite 1,F1,8
755,2019-02-15,Entite 1,F2,189
756,2019-02-15,Entite 1,F3,270
757,2019-02-15,Entite 1,F5,114
758,2019-02-15,Entite 1,F6,1305
759,2019-02-15,Entite 1,F7,664
760,2019-02-15,Entite 2,F1,1505
761,2019-02-15,Entite 2,F2,955
762,2019-02-15,Entite 2,F3,339
763,2019-02-15,Entite 3,F2,14
764,2019-02-15,Entite 3,F5,279
765,2019-02-15,Entite 3,F7,728
766,2019-02-15,Entite 4,F5,30
767,2019-02-15,Entite 4,F7,442
768,2019-02-15,Entite 5,F1,121
769,2019-02-15,Entite 5,F2,809
770,2019-02-15,Entite 5,F3,40
771,2019-02-15,Entite 5,F5,484
772,2019-02-15,Entite 5,F6,570
773,2019-02-15,Entite 5,F7,3453
774,2019-02-16,Entite 1,F2,18
775,2019-02-16,Entite 1,F3,79
776,2019-02-16,Entite 1,F5,20
777,2019-02-16,Entite 1,F6,442
778,2019-02-16,Entite 1,F7,232
779,2019-02-16,Entite 2,F1,400
780,2019-02-16,Entite 2,F2,259
781,2019-02-16,Entite 2,F3,103
782,2019-02-16,Entite 3,F2,1
783,2019-02-16,Entite 3,F7,37
784,2019-02-16,Entite 4,F7,17
785,2019-02-16,Entite 5,F1,13
786,2019-02-16,Entite 5,F2,196
787,2019-02-16,Entite 5,F3,32
788,2019-02-16,Entite 5,F5,144
789,2019-02-16,Entite 5,F6,399
790,2019-02-16,Entite 5,F7,942
791,2019-02-18,Entite 1,F1,4
792,2019-02-18,Entite 1,F2,213
793,2019-02-18,Entite 1,F3,357
794,2019-02-18,Entite 1,F5,95
795,2019-02-18,Entite 1,F6,1465
796,2019-02-18,Entite 1,F7,915
797,2019-02-18,Entite 2,F1,1850
798,2019-02-18,Entite 2,F2,1110
799,2019-02-18,Entite 2,F3,501
800,2019-02-18,Entite 3,F2,14
801,2019-02-18,Entite 3,F5,398
802,2019-02-18,Entite 3,F7,971
803,2019-02-18,Entite 4,F5,41
804,2019-02-18,Entite 4,F7,411
805,2019-02-18,Entite 5,F1,105
806,2019-02-18,Entite 5,F2,917
807,2019-02-18,Entite 5,F3,52
808,2019-02-18,Entite 5,F5,575
809,2019-02-18,Entite 5,F6,832
810,2019-02-18,Entite 5,F7,4273
811,2019-02-19,Entite 1,F1,5
812,2019-02-19,Entite 1,F2,180
813,2019-02-19,Entite 1,F3,311
814,2019-02-19,Entite 1,F5,93
815,2019-02-19,Entite 1,F6,1494
816,2019-02-19,Entite 1,F7,826
817,2019-02-19,Entite 2,F1,1796
818,2019-02-19,Entite 2,F2,1078
819,2019-02-19,Entite 2,F3,363
820,2019-02-19,Entite 3,F2,12
821,2019-02-19,Entite 3,F5,385
822,2019-02-19,Entite 3,F7,814
823,2019-02-19,Entite 4,F5,34
824,2019-02-19,Entite 4,F7,390
825,2019-02-19,Entite 5,F1,55
826,2019-02-19,Entite 5,F2,820
827,2019-02-19,Entite 5,F3,52
828,2019-02-19,Entite 5,F5,602
829,2019-02-19,Entite 5,F6,647
830,2019-02-19,Entite 5,F7,3778
831,2019-02-20,Entite 1,F1,4
832,2019-02-20,Entite 1,F2,249
833,2019-02-20,Entite 1,F3,313
834,2019-02-20,Entite 1,F4,1
835,2019-02-20,Entite 1,F5,85
836,2019-02-20,Entite 1,F6,1192
837,2019-02-20,Entite 1,F7,675
838,2019-02-20,Entite 2,F1,1670
839,2019-02-20,Entite 2,F2,964
840,2019-02-20,Entite 2,F3,373
841,2019-02-20,Entite 3,F2,4
842,2019-02-20,Entite 3,F5,318
843,2019-02-20,Entite 3,F7,672
844,2019-02-20,Entite 4,F5,37
845,2019-02-20,Entite 4,F7,282
846,2019-02-20,Entite 5,F1,51
847,2019-02-20,Entite 5,F2,710
848,2019-02-20,Entite 5,F3,37
849,2019-02-20,Entite 5,F5,505
850,2019-02-20,Entite 5,F6,590
851,2019-02-20,Entite 5,F7,3376
852,2019-02-21,Entite 1,F1,1
853,2019-02-21,Entite 1,F2,222
854,2019-02-21,Entite 1,F3,279
855,2019-02-21,Entite 1,F4,2
856,2019-02-21,Entite 1,F5,77
857,2019-02-21,Entite 1,F6,1299
858,2019-02-21,Entite 1,F7,667
859,2019-02-21,Entite 2,F1,1479
860,2019-02-21,Entite 2,F2,893
861,2019-02-21,Entite 2,F3,1468
862,2019-02-21,Entite 3,F2,4
863,2019-02-21,Entite 3,F5,256
864,2019-02-21,Entite 3,F7,746
865,2019-02-21,Entite 4,F5,23
866,2019-02-21,Entite 4,F7,216
867,2019-02-21,Entite 5,F1,40
868,2019-02-21,Entite 5,F2,761
869,2019-02-21,Entite 5,F3,35
870,2019-02-21,Entite 5,F5,458
871,2019-02-21,Entite 5,F6,501
872,2019-02-21,Entite 5,F7,3585
873,2019-02-22,Entite 1,F1,4
874,2019-02-22,Entite 1,F2,219
875,2019-02-22,Entite 1,F3,243
876,2019-02-22,Entite 1,F5,79
877,2019-02-22,Entite 1,F6,1261
878,2019-02-22,Entite 1,F7,681
879,2019-02-22,Entite 2,F1,1316
880,2019-02-22,Entite 2,F2,891
881,2019-02-22,Entite 2,F3,796
882,2019-02-22,Entite 3,F2,2
883,2019-02-22,Entite 3,F5,305
884,2019-02-22,Entite 3,F7,642
885,2019-02-22,Entite 4,F5,34
886,2019-02-22,Entite 4,F7,219
887,2019-02-22,Entite 5,F1,80
888,2019-02-22,Entite 5,F2,719
889,2019-02-22,Entite 5,F3,36
890,2019-02-22,Entite 5,F5,449
891,2019-02-22,Entite 5,F6,496
892,2019-02-22,Entite 5,F7,3490
893,2019-02-23,Entite 1,F2,17
894,2019-02-23,Entite 1,F3,77
895,2019-02-23,Entite 1,F5,22
896,2019-02-23,Entite 1,F6,484
897,2019-02-23,Entite 1,F7,245
898,2019-02-23,Entite 2,F1,349
899,2019-02-23,Entite 2,F2,231
900,2019-02-23,Entite 2,F3,255
901,2019-02-23,Entite 3,F7,14
902,2019-02-23,Entite 5,F1,5
903,2019-02-23,Entite 5,F2,194
904,2019-02-23,Entite 5,F3,26
905,2019-02-23,Entite 5,F5,117
906,2019-02-23,Entite 5,F6,340
907,2019-02-23,Entite 5,F7,799
908,2019-02-25,Entite 1,F1,5
909,2019-02-25,Entite 1,F2,206
910,2019-02-25,Entite 1,F3,320
911,2019-02-25,Entite 1,F5,111
912,2019-02-25,Entite 1,F6,1449
913,2019-02-25,Entite 1,F7,934
914,2019-02-25,Entite 2,F1,1578
915,2019-02-25,Entite 2,F2,962
916,2019-02-25,Entite 2,F3,633
917,2019-02-25,Entite 3,F2,24
918,2019-02-25,Entite 3,F5,509
919,2019-02-25,Entite 3,F7,1006
920,2019-02-25,Entite 4,F5,68
921,2019-02-25,Entite 4,F7,559
922,2019-02-25,Entite 5,F1,60
923,2019-02-25,Entite 5,F2,887
924,2019-02-25,Entite 5,F3,35
925,2019-02-25,Entite 5,F5,509
926,2019-02-25,Entite 5,F6,714
927,2019-02-25,Entite 5,F7,4035
928,2019-02-26,Entite 1,F1,23
929,2019-02-26,Entite 1,F2,219
930,2019-02-26,Entite 1,F3,252
931,2019-02-26,Entite 1,F5,104
932,2019-02-26,Entite 1,F6,1237
933,2019-02-26,Entite 1,F7,837
934,2019-02-26,Entite 2,F1,1467
935,2019-02-26,Entite 2,F2,861
936,2019-02-26,Entite 2,F3,476
937,2019-02-26,Entite 2,F5,1
938,2019-02-26,Entite 3,F2,20
939,2019-02-26,Entite 3,F5,481
940,2019-02-26,Entite 3,F7,817
941,2019-02-26,Entite 4,F5,80
942,2019-02-26,Entite 4,F7,426
943,2019-02-26,Entite 5,F1,36
944,2019-02-26,Entite 5,F2,809
945,2019-02-26,Entite 5,F3,30
946,2019-02-26,Entite 5,F5,527
947,2019-02-26,Entite 5,F6,491
948,2019-02-26,Entite 5,F7,3507
949,2019-02-27,Entite 1,F1,28
950,2019-02-27,Entite 1,F2,183
951,2019-02-27,Entite 1,F3,218
952,2019-02-27,Entite 1,F4,1
953,2019-02-27,Entite 1,F5,106
954,2019-02-27,Entite 1,F6,1203
955,2019-02-27,Entite 1,F7,704
956,2019-02-27,Entite 2,F1,1437
957,2019-02-27,Entite 2,F2,862
958,2019-02-27,Entite 2,F3,417
959,2019-02-27,Entite 3,F2,5
960,2019-02-27,Entite 3,F5,355
961,2019-02-27,Entite 3,F7,732
962,2019-02-27,Entite 4,F5,55
963,2019-02-27,Entite 4,F7,332
964,2019-02-27,Entite 5,F1,35
965,2019-02-27,Entite 5,F2,760
966,2019-02-27,Entite 5,F3,25
967,2019-02-27,Entite 5,F5,512
968,2019-02-27,Entite 5,F6,482
969,2019-02-27,Entite 5,F7,3237
970,2019-02-28,Entite 1,F1,23
971,2019-02-28,Entite 1,F2,184
972,2019-02-28,Entite 1,F3,218
973,2019-02-28,Entite 1,F5,97
974,2019-02-28,Entite 1,F6,1387
975,2019-02-28,Entite 1,F7,759
976,2019-02-28,Entite 2,F1,1527
977,2019-02-28,Entite 2,F2,831
978,2019-02-28,Entite 2,F3,410
979,2019-02-28,Entite 3,F2,3
980,2019-02-28,Entite 3,F5,265
981,2019-02-28,Entite 3,F7,691
982,2019-02-28,Entite 4,F5,47
983,2019-02-28,Entite 4,F7,315
984,2019-02-28,Entite 5,F1,39
985,2019-02-28,Entite 5,F2,733
986,2019-02-28,Entite 5,F3,25
987,2019-02-28,Entite 5,F5,496
988,2019-02-28,Entite 5,F6,552
989,2019-02-28,Entite 5,F7,3760
990,2019-03-01,Entite 1,F1,24
991,2019-03-01,Entite 1,F2,218
992,2019-03-01,Entite 1,F3,234
993,2019-03-01,Entite 1,F4,2
994,2019-03-01,Entite 1,F5,78
995,2019-03-01,Entite 1,F6,1435
996,2019-03-01,Entite 1,F7,775
997,2019-03-01,Entite 2,F1,1411
998,2019-03-01,Entite 2,F2,820
999,2019-03-01,Entite 2,F3,388
1000,2019-03-01,Entite 3,F2,13
1001,2019-03-01,Entite 3,F5,286
1002,2019-03-01,Entite 3,F7,752
1003,2019-03-01,Entite 4,F5,31
1004,2019-03-01,Entite 4,F7,284
1005,2019-03-01,Entite 5,F1,30
1006,2019-03-01,Entite 5,F2,717
1007,2019-03-01,Entite 5,F3,28
1008,2019-03-01,Entite 5,F5,496
1009,2019-03-01,Entite 5,F6,775
1010,2019-03-01,Entite 5,F7,3728
1011,2019-03-02,Entite 1,F1,9
1012,2019-03-02,Entite 1,F2,22
1013,2019-03-02,Entite 1,F3,79
1014,2019-03-02,Entite 1,F5,20
1015,2019-03-02,Entite 1,F6,479
1016,2019-03-02,Entite 1,F7,242
1017,2019-03-02,Entite 2,F1,412
1018,2019-03-02,Entite 2,F2,182
1019,2019-03-02,Entite 2,F3,135
1020,2019-03-02,Entite 3,F7,21
1021,2019-03-02,Entite 5,F1,4
1022,2019-03-02,Entite 5,F2,159
1023,2019-03-02,Entite 5,F3,31
1024,2019-03-02,Entite 5,F5,118
1025,2019-03-02,Entite 5,F6,441
1026,2019-03-02,Entite 5,F7,905
1027,2019-03-04,Entite 1,F1,20
1028,2019-03-04,Entite 1,F2,252
1029,2019-03-04,Entite 1,F3,287
1030,2019-03-04,Entite 1,F4,1
1031,2019-03-04,Entite 1,F5,166
1032,2019-03-04,Entite 1,F6,1558
1033,2019-03-04,Entite 1,F7,1109
1034,2019-03-04,Entite 2,F1,1996
1035,2019-03-04,Entite 2,F2,1075
1036,2019-03-04,Entite 2,F3,476
1037,2019-03-04,Entite 3,F2,19
1038,2019-03-04,Entite 3,F5,379
1039,2019-03-04,Entite 3,F7,917
1040,2019-03-04,Entite 4,F5,38
1041,2019-03-04,Entite 4,F7,448
1042,2019-03-04,Entite 5,F1,48
1043,2019-03-04,Entite 5,F2,826
1044,2019-03-04,Entite 5,F3,44
1045,2019-03-04,Entite 5,F5,563
1046,2019-03-04,Entite 5,F6,883
1047,2019-03-04,Entite 5,F7,4413
1048,2019-03-05,Entite 1,F1,38
1049,2019-03-05,Entite 1,F2,188
1050,2019-03-05,Entite 1,F3,316
1051,2019-03-05,Entite 1,F4,4
1052,2019-03-05,Entite 1,F5,129
1053,2019-03-05,Entite 1,F6,1646
1054,2019-03-05,Entite 1,F7,1177
1055,2019-03-05,Entite 2,F1,1903
1056,2019-03-05,Entite 2,F2,968
1057,2019-03-05,Entite 2,F3,438
1058,2019-03-05,Entite 2,F5,1
1059,2019-03-05,Entite 3,F2,9
1060,2019-03-05,Entite 3,F5,348
1061,2019-03-05,Entite 3,F7,856
1062,2019-03-05,Entite 4,F5,35
1063,2019-03-05,Entite 4,F7,373
1064,2019-03-05,Entite 5,F1,40
1065,2019-03-05,Entite 5,F2,879
1066,2019-03-05,Entite 5,F3,45
1067,2019-03-05,Entite 5,F5,600
1068,2019-03-05,Entite 5,F6,631
1069,2019-03-05,Entite 5,F7,4529
1070,2019-03-06,Entite 1,F1,6
1071,2019-03-06,Entite 1,F2,204
1072,2019-03-06,Entite 1,F3,451
1073,2019-03-06,Entite 1,F5,125
1074,2019-03-06,Entite 1,F6,1897
1075,2019-03-06,Entite 1,F7,1255
1076,2019-03-06,Entite 2,F1,2356
1077,2019-03-06,Entite 2,F2,1069
1078,2019-03-06,Entite 2,F3,700
1079,2019-03-06,Entite 3,F2,9
1080,2019-03-06,Entite 3,F5,278
1081,2019-03-06,Entite 3,F7,717
1082,2019-03-06,Entite 4,F5,31
1083,2019-03-06,Entite 4,F7,331
1084,2019-03-06,Entite 5,F1,51
1085,2019-03-06,Entite 5,F2,859
1086,2019-03-06,Entite 5,F3,79
1087,2019-03-06,Entite 5,F5,664
1088,2019-03-06,Entite 5,F6,1021
1089,2019-03-06,Entite 5,F7,4816
1090,2019-03-07,Entite 1,F1,4
1091,2019-03-07,Entite 1,F2,205
1092,2019-03-07,Entite 1,F3,325
1093,2019-03-07,Entite 1,F4,2
1094,2019-03-07,Entite 1,F5,105
1095,2019-03-07,Entite 1,F6,1486
1096,2019-03-07,Entite 1,F7,965
1097,2019-03-07,Entite 2,F1,2153
1098,2019-03-07,Entite 2,F2,964
1099,2019-03-07,Entite 2,F3,503
1100,2019-03-07,Entite 3,F2,3
1101,2019-03-07,Entite 3,F5,273
1102,2019-03-07,Entite 3,F7,700
1103,2019-03-07,Entite 4,F5,27
1104,2019-03-07,Entite 4,F7,274
1105,2019-03-07,Entite 5,F1,37
1106,2019-03-07,Entite 5,F2,787
1107,2019-03-07,Entite 5,F3,58
1108,2019-03-07,Entite 5,F5,564
1109,2019-03-07,Entite 5,F6,686
1110,2019-03-07,Entite 5,F7,3896
1111,2019-03-08,Entite 1,F1,5
1112,2019-03-08,Entite 1,F2,207
1113,2019-03-08,Entite 1,F3,291
1114,2019-03-08,Entite 1,F4,1
1115,2019-03-08,Entite 1,F5,98
1116,2019-03-08,Entite 1,F6,1307
1117,2019-03-08,Entite 1,F7,872
1118,2019-03-08,Entite 2,F1,1630
1119,2019-03-08,Entite 2,F2,1023
1120,2019-03-08,Entite 2,F3,441
1121,2019-03-08,Entite 3,F2,25
1122,2019-03-08,Entite 3,F5,270
1123,2019-03-08,Entite 3,F7,671
1124,2019-03-08,Entite 4,F5,27
1125,2019-03-08,Entite 4,F7,319
1126,2019-03-08,Entite 5,F1,31
1127,2019-03-08,Entite 5,F2,749
1128,2019-03-08,Entite 5,F3,48
1129,2019-03-08,Entite 5,F5,467
1130,2019-03-08,Entite 5,F6,828
1131,2019-03-08,Entite 5,F7,3719
1132,2019-03-09,Entite 1,F1,2
1133,2019-03-09,Entite 1,F2,20
1134,2019-03-09,Entite 1,F3,73
1135,2019-03-09,Entite 1,F5,16
1136,2019-03-09,Entite 1,F6,475
1137,2019-03-09,Entite 1,F7,243
1138,2019-03-09,Entite 2,F1,391
1139,2019-03-09,Entite 2,F2,231
1140,2019-03-09,Entite 2,F3,89
1141,2019-03-09,Entite 3,F7,20
1142,2019-03-09,Entite 5,F1,15
1143,2019-03-09,Entite 5,F2,212
1144,2019-03-09,Entite 5,F3,30
1145,2019-03-09,Entite 5,F5,142
1146,2019-03-09,Entite 5,F6,440
1147,2019-03-09,Entite 5,F7,1029
1148,2019-03-11,Entite 1,F1,2
1149,2019-03-11,Entite 1,F2,248
1150,2019-03-11,Entite 1,F3,366
1151,2019-03-11,Entite 1,F4,3
1152,2019-03-11,Entite 1,F5,132
1153,2019-03-11,Entite 1,F6,1804
1154,2019-03-11,Entite 1,F7,1073
1155,2019-03-11,Entite 2,F1,1927
1156,2019-03-11,Entite 2,F2,1141
1157,2019-03-11,Entite 2,F3,489
1158,2019-03-11,Entite 3,F2,18
1159,2019-03-11,Entite 3,F5,468
1160,2019-03-11,Entite 3,F7,952
1161,2019-03-11,Entite 4,F5,60
1162,2019-03-11,Entite 4,F7,609
1163,2019-03-11,Entite 5,F1,35
1164,2019-03-11,Entite 5,F2,874
1165,2019-03-11,Entite 5,F3,63
1166,2019-03-11,Entite 5,F5,610
1167,2019-03-11,Entite 5,F6,1161
1168,2019-03-11,Entite 5,F7,4976
1169,2019-03-12,Entite 1,F1,4
1170,2019-03-12,Entite 1,F2,216
1171,2019-03-12,Entite 1,F3,340
1172,2019-03-12,Entite 1,F4,1
1173,2019-03-12,Entite 1,F5,125
1174,2019-03-12,Entite 1,F6,1467
1175,2019-03-12,Entite 1,F7,890
1176,2019-03-12,Entite 2,F1,1849
1177,2019-03-12,Entite 2,F2,1015
1178,2019-03-12,Entite 2,F3,525
1179,2019-03-12,Entite 3,F2,22
1180,2019-03-12,Entite 3,F5,376
1181,2019-03-12,Entite 3,F7,853
1182,2019-03-12,Entite 4,F5,58
1183,2019-03-12,Entite 4,F7,571
1184,2019-03-12,Entite 5,F1,49
1185,2019-03-12,Entite 5,F2,977
1186,2019-03-12,Entite 5,F3,66
1187,2019-03-12,Entite 5,F5,546
1188,2019-03-12,Entite 5,F6,907
1189,2019-03-12,Entite 5,F7,4512
1190,2019-03-13,Entite 1,F1,2
1191,2019-03-13,Entite 1,F2,227
1192,2019-03-13,Entite 1,F3,286
1193,2019-03-13,Entite 1,F4,3
1194,2019-03-13,Entite 1,F5,121
1195,2019-03-13,Entite 1,F6,1370
1196,2019-03-13,Entite 1,F7,897
1197,2019-03-13,Entite 2,F1,1901
1198,2019-03-13,Entite 2,F2,1009
1199,2019-03-13,Entite 2,F3,427
1200,2019-03-13,Entite 3,F2,10
1201,2019-03-13,Entite 3,F5,389
1202,2019-03-13,Entite 3,F7,782
1203,2019-03-13,Entite 4,F5,53
1204,2019-03-13,Entite 4,F7,449
1205,2019-03-13,Entite 5,F1,33
1206,2019-03-13,Entite 5,F2,880
1207,2019-03-13,Entite 5,F3,45
1208,2019-03-13,Entite 5,F5,518
1209,2019-03-13,Entite 5,F6,872
1210,2019-03-13,Entite 5,F7,4082
1211,2019-03-14,Entite 1,F1,4
1212,2019-03-14,Entite 1,F2,202
1213,2019-03-14,Entite 1,F3,293
1214,2019-03-14,Entite 1,F4,3
1215,2019-03-14,Entite 1,F5,105
1216,2019-03-14,Entite 1,F6,1247
1217,2019-03-14,Entite 1,F7,751
1218,2019-03-14,Entite 2,F1,2056
1219,2019-03-14,Entite 2,F2,1057
1220,2019-03-14,Entite 2,F3,359
1221,2019-03-14,Entite 3,F2,4
1222,2019-03-14,Entite 3,F5,341
1223,2019-03-14,Entite 3,F7,743
1224,2019-03-14,Entite 4,F5,36
1225,2019-03-14,Entite 4,F7,396
1226,2019-03-14,Entite 5,F1,25
1227,2019-03-14,Entite 5,F2,847
1228,2019-03-14,Entite 5,F3,39
1229,2019-03-14,Entite 5,F5,500
1230,2019-03-14,Entite 5,F6,528
1231,2019-03-14,Entite 5,F7,3469
1232,2019-03-15,Entite 1,F1,1
1233,2019-03-15,Entite 1,F2,173
1234,2019-03-15,Entite 1,F3,285
1235,2019-03-15,Entite 1,F4,1
1236,2019-03-15,Entite 1,F5,90
1237,2019-03-15,Entite 1,F6,1122
1238,2019-03-15,Entite 1,F7,766
1239,2019-03-15,Entite 2,F1,1643
1240,2019-03-15,Entite 2,F2,1067
1241,2019-03-15,Entite 2,F3,380
1242,2019-03-15,Entite 3,F2,10
1243,2019-03-15,Entite 3,F5,552
1244,2019-03-15,Entite 3,F7,743
1245,2019-03-15,Entite 4,F5,85
1246,2019-03-15,Entite 4,F7,938
1247,2019-03-15,Entite 5,F1,199
1248,2019-03-15,Entite 5,F2,811
1249,2019-03-15,Entite 5,F3,40
1250,2019-03-15,Entite 5,F5,454
1251,2019-03-15,Entite 5,F6,624
1252,2019-03-15,Entite 5,F7,3636
1253,2019-03-16,Entite 1,F2,24
1254,2019-03-16,Entite 1,F3,116
1255,2019-03-16,Entite 1,F5,18
1256,2019-03-16,Entite 1,F6,493
1257,2019-03-16,Entite 1,F7,274
1258,2019-03-16,Entite 2,F1,455
1259,2019-03-16,Entite 2,F2,286
1260,2019-03-16,Entite 2,F3,144
1261,2019-03-16,Entite 3,F2,1
1262,2019-03-16,Entite 3,F7,17
1263,2019-03-16,Entite 5,F1,22
1264,2019-03-16,Entite 5,F2,215
1265,2019-03-16,Entite 5,F3,27
1266,2019-03-16,Entite 5,F5,135
1267,2019-03-16,Entite 5,F6,426
1268,2019-03-16,Entite 5,F7,1053
1269,2019-03-18,Entite 1,F1,5
1270,2019-03-18,Entite 1,F2,200
1271,2019-03-18,Entite 1,F3,388
1272,2019-03-18,Entite 1,F5,98
1273,2019-03-18,Entite 1,F6,1452
1274,2019-03-18,Entite 1,F7,1036
1275,2019-03-18,Entite 2,F1,1958
1276,2019-03-18,Entite 2,F2,1173
1277,2019-03-18,Entite 2,F3,480
1278,2019-03-18,Entite 3,F2,15
1279,2019-03-18,Entite 3,F5,763
1280,2019-03-18,Entite 3,F7,1023
1281,2019-03-18,Entite 4,F5,96
1282,2019-03-18,Entite 4,F7,1002
1283,2019-03-18,Entite 5,F1,78
1284,2019-03-18,Entite 5,F2,932
1285,2019-03-18,Entite 5,F3,47
1286,2019-03-18,Entite 5,F5,530
1287,2019-03-18,Entite 5,F6,1051
1288,2019-03-18,Entite 5,F7,4929
1289,2019-03-19,Entite 1,F1,4
1290,2019-03-19,Entite 1,F2,212
1291,2019-03-19,Entite 1,F3,280
1292,2019-03-19,Entite 1,F5,98
1293,2019-03-19,Entite 1,F6,1413
1294,2019-03-19,Entite 1,F7,919
1295,2019-03-19,Entite 2,F1,1946
1296,2019-03-19,Entite 2,F2,1190
1297,2019-03-19,Entite 2,F3,392
1298,2019-03-19,Entite 3,F2,4
1299,2019-03-19,Entite 3,F5,358
1300,2019-03-19,Entite 3,F7,742
1301,2019-03-19,Entite 4,F5,50
1302,2019-03-19,Entite 4,F7,479
1303,2019-03-19,Entite 5,F1,55
1304,2019-03-19,Entite 5,F2,938
1305,2019-03-19,Entite 5,F3,50
1306,2019-03-19,Entite 5,F5,569
1307,2019-03-19,Entite 5,F6,587
1308,2019-03-19,Entite 5,F7,3927
1309,2019-03-20,Entite 1,F1,5
1310,2019-03-20,Entite 1,F2,239
1311,2019-03-20,Entite 1,F3,294
1312,2019-03-20,Entite 1,F4,10
1313,2019-03-20,Entite 1,F5,85
1314,2019-03-20,Entite 1,F6,1383
1315,2019-03-20,Entite 1,F7,780
1316,2019-03-20,Entite 2,F1,1831
1317,2019-03-20,Entite 2,F2,1068
1318,2019-03-20,Entite 2,F3,1113
1319,2019-03-20,Entite 3,F2,10
1320,2019-03-20,Entite 3,F5,286
1321,2019-03-20,Entite 3,F7,737
1322,2019-03-20,Entite 4,F5,35
1323,2019-03-20,Entite 4,F7,365
1324,2019-03-20,Entite 5,F1,60
1325,2019-03-20,Entite 5,F2,874
1326,2019-03-20,Entite 5,F3,42
1327,2019-03-20,Entite 5,F5,504
1328,2019-03-20,Entite 5,F6,593
1329,2019-03-20,Entite 5,F7,3707
1330,2019-03-21,Entite 1,F1,8
1331,2019-03-21,Entite 1,F2,237
1332,2019-03-21,Entite 1,F3,292
1333,2019-03-21,Entite 1,F4,4
1334,2019-03-21,Entite 1,F5,63
1335,2019-03-21,Entite 1,F6,1158
1336,2019-03-21,Entite 1,F7,672
1337,2019-03-21,Entite 2,F1,1610
1338,2019-03-21,Entite 2,F2,958
1339,2019-03-21,Entite 2,F3,779
1340,2019-03-21,Entite 3,F2,2
1341,2019-03-21,Entite 3,F5,290
1342,2019-03-21,Entite 3,F7,642
1343,2019-03-21,Entite 4,F5,43
1344,2019-03-21,Entite 4,F7,324
1345,2019-03-21,Entite 5,F1,45
1346,2019-03-21,Entite 5,F2,813
1347,2019-03-21,Entite 5,F3,188
1348,2019-03-21,Entite 5,F5,437
1349,2019-03-21,Entite 5,F6,495
1350,2019-03-21,Entite 5,F7,3456
1351,2019-03-22,Entite 1,F1,2
1352,2019-03-22,Entite 1,F2,247
1353,2019-03-22,Entite 1,F3,242
1354,2019-03-22,Entite 1,F5,91
1355,2019-03-22,Entite 1,F6,1064
1356,2019-03-22,Entite 1,F7,693
1357,2019-03-22,Entite 2,F1,1507
1358,2019-03-22,Entite 2,F2,947
1359,2019-03-22,Entite 2,F3,520
1360,2019-03-22,Entite 3,F2,2
1361,2019-03-22,Entite 3,F5,269
1362,2019-03-22,Entite 3,F7,591
1363,2019-03-22,Entite 4,F5,31
1364,2019-03-22,Entite 4,F7,294
1365,2019-03-22,Entite 5,F1,78
1366,2019-03-22,Entite 5,F2,815
1367,2019-03-22,Entite 5,F3,105
1368,2019-03-22,Entite 5,F5,389
1369,2019-03-22,Entite 5,F6,511
1370,2019-03-22,Entite 5,F7,3292
1371,2019-03-23,Entite 1,F2,18
1372,2019-03-23,Entite 1,F3,70
1373,2019-03-23,Entite 1,F5,13
1374,2019-03-23,Entite 1,F6,378
1375,2019-03-23,Entite 1,F7,235
1376,2019-03-23,Entite 2,F1,376
